Smiles,pIC50_calc,Molecule ChEMBL ID,Molecule Name,MW,LogP,HBD,HBA,QED
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4Cl)cc23)CC[C@]1(C)N,7.568636235841013,CHEMBL4105015,,411.9370000000002,4.071500000000003,3.0,5.0,0.6021068226167607
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4F)cc23)CC[C@]1(C)N,7.769551078621726,CHEMBL4076191,,395.4820000000002,3.5572000000000017,3.0,5.0,0.6289995550846813
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cccnc4)cc23)CC[C@]1(C)N,7.958607314841775,CHEMBL3671804,,378.4800000000002,2.8131000000000004,3.0,6.0,0.6462883619056508
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccnc(F)c4)cc23)CC[C@]1(C)N,7.42021640338319,CHEMBL4104127,,396.4700000000002,2.9522000000000013,3.0,6.0,0.5872527011376425
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccncc4)cc23)CC[C@]1(C)N,7.096910013008056,CHEMBL4063870,,378.4800000000002,2.8131000000000004,3.0,6.0,0.6462883619056508
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccncc4F)cc23)CC[C@]1(C)N,7.154901959985743,CHEMBL4079880,,396.4700000000002,2.9522000000000013,3.0,6.0,0.6277686645414455
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cncc(F)c4)cc23)CC[C@]1(C)N,7.356547323513812,CHEMBL4088673,,396.4700000000002,2.9522000000000004,3.0,6.0,0.6277686645414455
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cncnc4)cc23)CC[C@]1(C)N,6.795880017344075,CHEMBL4089164,,379.4680000000002,2.2081,3.0,7.0,0.6382595822433793
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cccc23)CC[C@@]1(C)N,6.552841968657781,CHEMBL3359920,,301.3940000000001,1.7511,3.0,5.0,0.8040136864111411
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cccc23)CC[C@@]1(C)O,7.508638306165727,CHEMBL3359915,,302.3780000000001,1.7846999999999995,3.0,5.0,0.8055546080505414
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cccc23)CC[C@]1(C)N,7.207608310501746,CHEMBL3359921,,301.3940000000001,1.7511,3.0,5.0,0.8040136864111411
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cccc23)CC[C@]1(C)O,7.0,CHEMBL3359914,,302.3780000000001,1.7846999999999995,3.0,5.0,0.8055546080505414
CC1(C)[C@H](O)CC[C@H]1Nc1c(C(N)=O)cnn2cccc12,7.376750709602099,CHEMBL3359913,,288.351,1.3945999999999994,3.0,5.0,0.7955309375936435
CC1(CNC(=O)[C@@H]2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@H](C#N)C2)COC1,6.301029995663981,CHEMBL3647902,,470.9610000000003,3.0126800000000014,3.0,7.0,0.5687869567827732
CC1(CNC(=O)[C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)COC1,7.229147988357855,CHEMBL3647904,,470.9610000000003,3.0126800000000014,3.0,7.0,0.5687869567827732
CC1(CN[C@@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)[C@@H](C#N)C2)COC1,7.67778070526608,CHEMBL3702996,,476.5030000000002,3.603880000000002,3.0,7.0,0.5620610633052481
CC1(CN[C@H]2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)COC1,7.327902142064283,CHEMBL3647790,,442.9510000000002,3.238480000000002,3.0,7.0,0.6053560167137845
CC1(CN[C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)[C@@H](C#N)C2)COC1,7.455931955649724,CHEMBL3703006,,476.5030000000002,3.603880000000002,3.0,7.0,0.5620610633052481
CC1(COC(=O)N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)CC1,7.142667503568731,CHEMBL3962314,,454.50600000000026,3.5061800000000023,2.0,7.0,0.6592981962655149
CC1(COC(=O)N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)COC1,6.619788758288394,CHEMBL3958656,,470.5050000000003,2.742580000000001,2.0,8.0,0.6350108684312272
CC1(COC(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)CC1,8.0,CHEMBL3964438,,474.5690000000003,3.1470800000000017,1.0,8.0,0.5833194454814202
CC1(COC(=O)N2CC[C@@H](C#N)[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)CC1,7.161150909262744,CHEMBL3979242,,440.4790000000002,3.1879800000000023,2.0,7.0,0.7103739534853964
CC1(COC(=O)N2CC[C@@H](C#N)[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)COC1,7.017728766960431,CHEMBL3930581,,456.4780000000002,2.42438,2.0,8.0,0.6812987839795064
CC1(COC(=O)N2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)CC1,6.019996628416254,CHEMBL4115173,,440.4790000000002,3.1879800000000023,2.0,7.0,0.7103739534853964
CC1(COC(=O)N2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)COC1,6.384049948343599,CHEMBL4106891,,456.4780000000002,2.424380000000001,2.0,8.0,0.6812987839795064
CC1(COC(=O)N2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)CC1,5.825068406471558,CHEMBL4112932,,440.4790000000002,3.1879800000000023,2.0,7.0,0.7103739534853964
CC1(COC(=O)N2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)COC1,5.825068406471558,CHEMBL4107255,,456.4780000000002,2.424380000000001,2.0,8.0,0.6812987839795064
CC1(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CCN(C(=O)C2CCCCC2)CC1,8.0,CHEMBL3914358,,486.6240000000005,3.7073800000000032,1.0,7.0,0.5892445924494935
CC1(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CCN(C(=O)c2cccc(F)c2)CC1,8.0,CHEMBL3976504,,498.5660000000004,3.5799800000000026,1.0,7.0,0.4508387187315574
CC1(NC#N)CCc2ccc(-c3ncnc4[nH]ccc34)cc21,7.013228265733755,CHEMBL4293778,,289.3420000000001,2.856980000000001,2.0,4.0,0.5615023201702517
CC1(NC(=O)c2cnn3ccc(N4CCCC4c4cncc(F)c4)nc23)CCC1,6.0,CHEMBL3675976,,394.4540000000002,3.277300000000002,1.0,6.0,0.735043024388235
CC1(NC(=O)c2cnn3ccc(N4CCC[C@@H]4c4cncc(F)c4)nc23)CC1,6.0,CHEMBL3675966,,380.4270000000001,2.8872000000000018,1.0,6.0,0.7532818078641331
CC1(NC(=O)c2cnn3ccc(N4[C@H](CO)CC[C@@H]4c4cncc(F)c4)nc23)CC1,6.0,CHEMBL3676079,,410.45300000000015,2.2481,2.0,7.0,0.6699186735134971
CC1(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,7.1938200260161125,CHEMBL3904186,,324.43200000000024,3.0215000000000014,2.0,5.0,0.773709373071066
CC1(N[C@@H]2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)CC1,6.709965388637482,CHEMBL3647779,,412.9250000000002,3.754480000000002,3.0,6.0,0.6688932264454666
CC1(N[C@H]2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)CC1,7.67778070526608,CHEMBL3647778,,412.9250000000002,3.754480000000002,3.0,6.0,0.6688932264454666
CC1(N[C@H]2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)CCOCC1,7.602059991327962,CHEMBL3647808,,456.9780000000004,3.771080000000002,3.0,7.0,0.6084414490387929
CC1(N[C@H]2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)COC1,7.657577319177793,CHEMBL3647780,,428.92400000000026,2.9908800000000006,3.0,7.0,0.6504518970142305
CC1(N[C@H]2CCC(n3cc(C(N)=O)c(Nc4ccccc4)n3)[C@@H](C#N)C2)CC1,7.619788758288394,CHEMBL3647789,,378.4800000000002,3.1010800000000014,3.0,6.0,0.7155543758799042
CC1(N[C@H]2CCC(n3cc(C(N)=O)c(Nc4ccccc4)n3)[C@@H](C#N)C2)COC1,7.619788758288394,CHEMBL3647803,,394.4790000000002,2.33748,3.0,7.0,0.6920475592556228
CC1(O)CCC(NC(=O)c2cnn3ccc(N4CCC[C@@H]4c4cc(F)ccc4F)nc23)CC1,6.554655387003525,CHEMBL3916880,,455.5090000000003,3.772400000000002,2.0,6.0,0.6259042184425241
CC1(O)CN(C(=O)[C@@H]2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@H](C#N)C2)C1,7.455931955649724,CHEMBL3647900,,456.93400000000014,2.45318,3.0,7.0,0.6314293503809558
CC1(O)CN(C(=O)[C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)C1,6.7447274948966935,CHEMBL3647903,,456.93400000000014,2.45318,3.0,7.0,0.6314293503809558
CC1(O)CN(C(=O)c2cnn3ccc(N4CCC[C@@H]4c4cc(F)ccc4F)nc23)C1,6.0,CHEMBL3675910,,413.4280000000001,2.5558000000000005,1.0,6.0,0.714536023870035
CC1(O)CN(C(=O)c2cnn3ccc(N4CCC[C@@H]4c4cncc(F)c4)nc23)C1,6.0,CHEMBL3675967,,396.4260000000001,1.8117,1.0,7.0,0.7267243380306114
CC1(O)CN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,7.292429823902063,CHEMBL3977129,,340.4310000000002,1.9459999999999995,2.0,6.0,0.7613879568473749
CC1(O)CN([C@@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,8.045757490560675,CHEMBL3647772,,462.4760000000001,3.044380000000002,3.0,7.0,0.628310330648357
CC1(O)CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,8.522878745280337,CHEMBL3647771,,462.4760000000001,3.044380000000002,3.0,7.0,0.628310330648357
CC1(c2cc(Nc3nc(N4CCN(C(=O)Cc5ccccc5)CC4)nn4cccc34)n[nH]2)CC1,7.657577319177793,CHEMBL1682366,,456.5540000000002,3.1388000000000016,2.0,7.0,0.4629772715594363
CC1(c2ccc(Nc3nn([C@@H]4COCC[C@H]4C#N)cc3C(N)=O)cc2)COC1,7.67778070526608,CHEMBL3895925,,381.43600000000015,2.11468,2.0,7.0,0.8195957218256921
CC1(c2ccc(Nc3nn([C@H]4CC[C@@H](O)C[C@@H]4C#N)cc3C(N)=O)cc2)COC1,8.397940008672037,CHEMBL3702954,,395.4630000000002,2.23918,3.0,7.0,0.7126361634271586
CC1(c2ccc(Nc3nn([C@H]4CC[C@H](O)C[C@@H]4C#N)cc3C(N)=O)cc2)COC1,8.397940008672037,CHEMBL3647863,,395.4630000000002,2.23918,3.0,7.0,0.7126361634271586
CC1(c2ccc(Nc3nn([C@H]4COCC[C@@H]4C#N)cc3C(N)=O)cc2)COC1,9.221848749616356,CHEMBL4113190,,381.43600000000015,2.11468,2.0,7.0,0.8195957218256921
CC1=NOC(CN2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccnc(F)c4)n3)CC2)C1,6.235077015350112,CHEMBL3976766,,440.4830000000002,2.12928,2.0,9.0,0.6298549732671062
CC1=NOC(CN2CC[C@@H](C#N)[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)C1,7.008773924307505,CHEMBL3963053,,425.4680000000002,2.416080000000001,2.0,8.0,0.7330295287103579
CC1=NOC(CN2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)C1,7.431798275933005,CHEMBL4106905,,425.4680000000002,2.416080000000001,2.0,8.0,0.7330295287103579
CC1CC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CCN1C(=O)c1cccc(F)c1,8.0,CHEMBL3923756,,498.5660000000003,3.578380000000003,1.0,7.0,0.4508517698405229
CC1CC1NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,7.0,CHEMBL3892159,,324.4320000000002,2.8774000000000006,2.0,5.0,0.7739747477148948
CC1CCC(C#N)C(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,7.42021640338319,CHEMBL3699494,,323.40000000000003,3.2264800000000013,2.0,5.0,0.9023918950110076
CC1CCC(C(=O)NCC#N)CN1N(C)c1ncnc2[nH]ccc12,5.84445142284647,CHEMBL5169573,,327.39200000000005,1.0493800000000004,2.0,6.0,0.8141165842644695
CC1CCC(C(=O)NCC(F)(F)F)CN1N(C)c1ncnc2[nH]ccc12,5.6996436830189285,CHEMBL5201167,,370.379,2.0881,2.0,5.0,0.8618836932893335
CC1CCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)CC1,7.638272163982407,CHEMBL3593582,,270.33600000000007,2.9571000000000014,2.0,3.0,0.7135825847786396
CC1CCCC(NC(=O)NC(=O)CCl)C1C,4.974284616098659,CHEMBL1498517,,246.738,1.8757,2.0,2.0,0.7312427978667047
CC1CCCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)C1,7.638272163982407,CHEMBL3593581,,270.33600000000007,2.9571000000000005,2.0,3.0,0.7135825847786396
CC1CCCCC1c1nnn2cnc3[nH]ccc3c12,7.920818753952375,CHEMBL3936356,,255.325,2.8993,1.0,4.0,0.7269922748948731
CC1CCCN(CCCNC(=O)c2cc3c(Cl)nc4ccccc4c3s2)C1,5.455559862682308,CHEMBL1476181,,401.96300000000014,4.954700000000005,1.0,4.0,0.4853527887731221
CC1CCN(C(=O)CC#N)CC1c1nnn2cnc3[nH]ccc3c12,6.657577319177793,CHEMBL3915844,,323.36000000000007,1.4712799999999993,1.0,6.0,0.7689903736395867
CC1CCN(C(=O)OC(C)(C)C)CC1c1nnn2cnc3[nH]ccc3c12,6.468521082957745,CHEMBL3963319,,356.43000000000006,2.966100000000001,1.0,6.0,0.7240248279674054
CC1CCN(C(=O)[C@@H](C)NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C1,6.872247484167027,CHEMBL2325913,,341.4150000000002,1.8219999999999992,2.0,4.0,0.8873433269198918
CC1CCN(CCCNC(=O)c2cc3c(Cl)nc4ccccc4c3s2)CC1,5.357832365595055,CHEMBL1562235,,401.9630000000002,4.954700000000004,1.0,4.0,0.4853527887731221
CC1CCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)CC1,7.070070439915412,CHEMBL3652323,,405.56800000000015,3.014600000000001,1.0,5.0,0.826805604902684
CC1CN(C(=O)CC#N)C12CCCN(c1ncnc3[nH]ccc13)C2,8.884775539310862,CHEMBL3689514,,324.38800000000003,1.68888,1.0,5.0,0.9078088827725256
CC1CN(C(=O)CC#N)C12CCN(c1ncnc3[nH]ccc13)C2,8.67778070526608,CHEMBL3689518,,310.36100000000005,1.2987799999999996,1.0,5.0,0.9028284909836288
CC1CN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)CCN1C,6.899629454882437,CHEMBL3652310,,420.5830000000002,1.9186,1.0,6.0,0.7954415203376285
CC1CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,7.214670164989233,CHEMBL3703088,,446.47700000000015,3.9294800000000025,2.0,6.0,0.7250235675459142
CC1CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)C1,7.070581074285707,CHEMBL3703067,,412.9250000000001,3.5640800000000024,2.0,6.0,0.7814548436576121
CC1CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccccc4)n3)[C@@H](C#N)C2)C1,7.356547323513812,CHEMBL3647718,,378.4800000000001,2.910680000000002,2.0,6.0,0.8331678075016566
CC1CN(c2ccncc2NC(=O)c2ccnn3cc(-c4ccccc4)nc23)CCO1,5.698970004336019,CHEMBL5270781,,414.4690000000002,3.2687000000000017,1.0,7.0,0.5517766318614362
CCC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,6.525783735923745,CHEMBL3934244,,352.3980000000001,1.58678,2.0,6.0,0.8184718719726543
CCC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,7.585026652029182,CHEMBL3969943,,380.4520000000001,2.3669800000000008,2.0,6.0,0.7976997078058888
CCC(=O)N1CCN(c2nc(Nc3cc(C)[nH]n3)c3cccn3n2)CC1,7.657577319177793,CHEMBL1682369,,354.4180000000001,1.5630199999999994,2.0,7.0,0.7383985909557573
CCC(=O)N1CC[C@@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,10.072116589669292,CHEMBL3665137,,336.39900000000006,2.4427000000000003,2.0,5.0,0.7640331744260146
CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,5.0,CHEMBL3643413,LENIOLISIB,450.4650000000002,2.884500000000002,1.0,7.0,0.7500668161155857
CCC(=O)N1CCc2oc(-c3nc(Nc4ccc(N5CCOCC5)cc4)ncc3C)cc2C1,8.236572006437063,CHEMBL4464597,,447.5390000000003,3.919920000000003,1.0,7.0,0.6346088016393915
CCC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)NCCCN2CCOCC2)n3C)cc1,6.168621084159213,CHEMBL3799630,,450.5430000000003,2.4359,2.0,7.0,0.5114116139325351
CCC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)NCCN2CCCC2)n3C)cc1,6.355763599700108,CHEMBL3800009,,420.5170000000002,2.809400000000001,2.0,6.0,0.6132419465782193
CCC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)OCc2ccccc2)n3C)cc1,6.274905478918531,CHEMBL3798740,,414.4650000000001,4.340800000000002,1.0,6.0,0.4744490234586212
CCC(=O)Nc1ccc(-c2ncnc3c2cc(C(N)=O)n3C)cc1,5.907285589389666,CHEMBL3797364,,323.356,2.0827,2.0,5.0,0.7668965875087298
CCC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,4.301029995663981,CHEMBL1446198,,277.327,3.6453000000000015,1.0,3.0,0.7947404565816772
CCC(C(C)C)n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,6.080921907623926,CHEMBL3763184,,314.39300000000014,2.3144,2.0,6.0,0.7723187680601599
CCC(C)[C@@H](NC(=O)OC(C)(C)C)c1nnc(S(=O)(=O)Cc2cccc(C)c2)o1,5.330683119433888,CHEMBL1365696,,423.5350000000002,3.963820000000004,1.0,7.0,0.7170826002428308
CCC(C)n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,6.7447274948966935,CHEMBL3764167,,286.33900000000006,1.6782999999999997,2.0,6.0,0.7654734533244172
CCC(CC)Nc1nc(Nc2cc(N3C[C@@H]4C[C@H]3CN4C)cnc2F)ncc1C,4.522878745280337,CHEMBL4168613,,399.51800000000014,3.555920000000002,2.0,7.0,0.6901194089982439
CCC(F)(F)C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1,8.522878745280337,CHEMBL3986976,,449.4370000000002,2.536380000000001,2.0,7.0,0.625044336202246
CCC(Nc1ncc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C1CC1,8.022878745280337,CHEMBL1835139,,388.47500000000014,3.8160000000000025,3.0,5.0,0.4672516057428577
CCC1(C(N)=O)CCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)CC1,7.213958789757446,CHEMBL3652316,,462.6200000000002,2.260200000000001,2.0,6.0,0.6500912003041031
CCCC(=O)N(C)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,9.259637310505756,CHEMBL3974254,,287.3670000000001,1.7950999999999997,1.0,4.0,0.9308996611419058
CCCC(=O)N(C1CC(C)C(C#N)(C#N)C1(C#N)C#N)N(C)C,5.32166375326782,CHEMBL1450393,,312.377,1.56722,0.0,6.0,0.7266718314010472
CCCC(=O)N1CCC(Nc2c(-c3cn[nH]c3)cnc3[nH]ccc23)CC1,8.422163658707255,CHEMBL5398468,,352.4420000000001,3.156000000000001,3.0,4.0,0.6578620548551438
CCCC(=O)N1CC[C@@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,9.91578131326076,CHEMBL3665138,,350.4260000000001,2.8328000000000007,2.0,5.0,0.738775630740643
CCCCC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,7.154901959985743,CHEMBL3912257,,408.50600000000014,3.1471800000000014,2.0,6.0,0.6957252275215463
CCCCC(CC#N)n1cc(-c2ncnc3[nH]ccc23)cn1,9.187945784319748,CHEMBL3919101,,294.3620000000001,3.466380000000001,1.0,5.0,0.7541867312874567
CCCCCC(CC#N)n1cc(-c2ncnc3[nH]ccc23)cn1,9.26006865776934,CHEMBL3953929,,308.38900000000007,3.856480000000002,1.0,5.0,0.6717650172486075
CCCCCCN(C(=O)CCl)c1ccccc1,5.675100502947687,CHEMBL1379604,,253.773,3.838700000000003,0.0,1.0,0.5341315045563034
CCCCN(C)S(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,5.375278519278709,CHEMBL4066404,,365.503,2.2344,1.0,5.0,0.7756478442702966
CCCCN(C)c1ncc(NS(=O)(=O)c2ccccc2C)cc1C(=O)O,4.913640169325252,CHEMBL3398141,,377.4660000000001,3.125320000000001,2.0,5.0,0.7331182733919253
CCCCN1CC[C@@H](N(C)c2ncnc3[nH]ccc23)C1,4.568636235841013,CHEMBL4225197,,273.38400000000007,2.2685000000000004,1.0,4.0,0.9076001194873254
CCCCN1C[C@H](N(C)c2ncnc3[nH]ccc23)C2(CC2)C1,4.823908740944319,CHEMBL4287529,,299.42200000000014,2.6586000000000007,1.0,4.0,0.9218752138347516
CCCCNC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(S(C)(=O)=O)cc3)n2)C1,6.492144128304169,CHEMBL3958613,,473.5590000000002,1.56338,3.0,8.0,0.4652109435338272
CCCCNC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,6.669586226650809,CHEMBL3981696,,395.4670000000001,2.15988,3.0,6.0,0.5899532699025078
CCCCNC(=O)N1C[C@H](N(C)c2ncnc3[nH]ccc23)C2(CC2)C1,5.552841968657781,CHEMBL4287505,,342.4470000000002,2.3682,2.0,4.0,0.8179971497379253
CCCCNS(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,6.149966742310231,CHEMBL4093643,,351.47600000000006,1.8922,2.0,5.0,0.7088697165699508
CCCCNc1ncc(C(N)=O)c2[nH]c3ccc(F)cc3c12,7.309803919971486,CHEMBL1835017,,300.33700000000005,3.1661,3.0,3.0,0.6327569325720914
CCCCS(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,6.234477110116082,CHEMBL3658860,,336.46100000000007,2.3876,1.0,5.0,0.8396646065567777
CCCCS(=O)(=O)NCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1,6.375614758579735,CHEMBL5429688,,442.58900000000017,4.192520000000004,2.0,7.0,0.48804193781945
CCCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,5.4483239532392975,CHEMBL4087961,,337.44900000000007,1.6445999999999998,2.0,5.0,0.801410473263453
CCCN(CC(F)(F)F)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,7.233622810503751,CHEMBL569957,,462.4800000000001,2.785800000000001,1.0,8.0,0.6005103102199395
CCCN(CC)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,6.815392071294928,CHEMBL569757,,408.5100000000001,2.2434000000000003,1.0,8.0,0.6666329552158788
CCCN(CC)C(=O)C1CCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,6.795880017344075,CHEMBL570231,,394.48300000000006,1.8533,1.0,8.0,0.6799956289937078
CCCN(CCC)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,7.024574270555727,CHEMBL569091,,422.5370000000001,2.6335000000000006,1.0,8.0,0.6237744859471006
CCCN(CCC)c1cc(-c2c(N)nn3cccnc23)ncn1,7.602059991327962,CHEMBL569948,,311.39300000000003,2.3949000000000007,1.0,7.0,0.7521033995389722
CCCN(c1ccc(C#N)cn1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,10.259637310505756,CHEMBL3940099,,347.42600000000004,2.7198800000000007,1.0,6.0,0.7637593032438785
CCCNC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,6.97469413473523,CHEMBL3960898,,381.44000000000005,1.769779999999999,3.0,6.0,0.6729984993621247
CCCNC(=O)N1CCc2cc(Nc3ncc(C)c(-c4cnn(C(C)C)c4)n3)ccc2C1,5.7544873321858505,CHEMBL4741778,,433.5600000000002,4.450720000000003,2.0,6.0,0.5995772141372175
CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,7.244125144327507,CHEMBL2006765,,392.3850000000001,3.815500000000001,4.0,5.0,0.4904759507808578
CCCNS(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,6.486782399932061,CHEMBL4059894,,337.44900000000007,1.5020999999999998,2.0,5.0,0.7988645461749235
CCCNS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,6.049148541111453,CHEMBL4098094,,338.43700000000007,0.7591000000000006,3.0,5.0,0.6914662422391307
CCCNc1ncc(C(N)=O)c2[nH]c3ccc(F)cc3c12,7.167491087293763,CHEMBL1835016,,286.31,2.776,3.0,3.0,0.6892128960710385
CCCOC(=O)N1CCC(N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)CC1,8.0,CHEMBL3914575,,448.5310000000002,2.7569800000000013,1.0,8.0,0.6162534524665355
CCCOC(=O)c1c[nH]c2ncnc(-c3ccc4cn(C)nc4c3)c12,6.815308569182402,CHEMBL3650984,,335.3670000000001,3.078400000000001,1.0,6.0,0.5792854956704091
CCCOc1ccc(C(=O)C(CN2CCOCC2)c2ccccc2)cc1,5.609064892896621,CHEMBL1382022,,353.46199999999993,3.7741000000000033,0.0,4.0,0.6772931571868187
CCCOc1cccc(-c2cc(C(N)=O)c3[nH]c4ccc(C(=O)N5CCOCC5)cc4c3c2)c1,7.27642098432889,CHEMBL3589168,,457.5300000000003,4.348200000000002,2.0,4.0,0.4498259935687776
CCCS(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,5.479303657420887,CHEMBL4090590,,322.434,1.9974999999999996,1.0,5.0,0.8797362956141698
